,Date(UTC),ETHPerDay,NetworkDifficulty[TH/s],ETHPriceUSD,TotalBlocks,PowerCoast,Inflação,Multiple_GPUPrice,R$_DollarPrice,ETHPriceBRL,R$_GPUPrice,ETH/dia,USD_Revenue,USD_Coast,USD_Profit/day,USD_Profit/month,Indicador,Multiple_Difficulty/LastDifficulty,USD_GPUPrice,Pays_itself/months,Date
1712,2020-04-06,13523.625,2145.132,171.62,6433.0,0.849772,0.9548,,5.2465,900.4043300000001,313.7358366101972,0.003353007115763424,3.0190621255541985,2.85523392,0.16382820555419864,4.914846166625959,0.9457353977026474,0.21636954248979118,59.79907302205227,63.83431464052858,2020-04-06
1713,2020-04-07,13777.875,2176.478,164.66,6554.0,0.849772,0.9548,,5.2211,859.706326,318.3203393514659,0.0033046878978610764,2.841061091246809,2.85523392,-0.014172828753190814,-0.4251848625957244,1.0049885688121445,0.21953126851825236,60.96806024620596,-748.6633870456773,2020-04-07
1714,2020-04-08,13622.125,2205.702,173.41,6502.0,0.849772,0.9548,,5.2117,903.7608970000001,322.59448942199606,0.0032498250909962713,2.937064839331897,2.85523392,0.08183091933189734,2.4549275799569203,0.9721385383679471,0.22247895822206623,61.898131017133764,131.40692705389583,2020-04-08
1715,2020-04-09,13620.9375,2214.325,169.92,6479.0,0.849772,0.9548,,5.0773,862.7348159999999,323.8556445020049,0.003248378185436598,2.802488956111057,2.85523392,-0.05274496388894301,-1.5823489166682903,1.0188207570894894,0.22334872034621028,63.78501260551965,-204.66765647610652,2020-04-09
1716,2020-04-10,13704.4375,2247.413,158.12,6515.0,0.849772,0.9548,,5.0773,802.822676,328.6949230926736,0.0032023797749093303,2.5709431004609864,2.85523392,-0.2842908195390135,-8.528724586170405,1.110578417502915,0.22668615385701626,64.7381330811009,-38.53975114000782,2020-04-10
1717,2020-04-11,13486.0,2197.97,158.67,6412.0,0.849772,0.9548,,5.0773,805.615191,321.46364736254696,0.003273985936850578,2.6375728058471926,2.85523392,-0.2176611141528073,-6.529833424584219,1.0825232629295685,0.2216990671465841,63.31389663060031,-49.229992016682395,2020-04-11
1718,2020-04-12,13740.8125,2234.383,158.75,6581.0,0.849772,0.9548,,5.0773,806.021375,326.789223139929,0.003197214932533907,2.5770235760915123,2.85523392,-0.27821034390848753,-8.346310317254627,1.1079580126816069,0.22537187802753725,64.36279580484293,-39.15373508990505,2020-04-12
1719,2020-04-13,13691.4375,2214.843,156.82,6510.0,0.849772,0.9548,,5.1818,812.609876,323.93140448477715,0.0032488827749368246,2.640074228879949,2.85523392,-0.21515969112005084,-6.454790733601525,1.0814975915322398,0.22340096861019113,62.51329740336894,-50.18464855854992,2020-04-13
1720,2020-04-14,13603.5,2271.633,158.6,6482.0,0.849772,0.9548,,5.1852,822.37272,332.23721417904915,0.003160911915498819,2.5994477296291736,2.85523392,-0.2557861903708263,-7.6735857111247885,1.0984002053418154,0.22912911322693044,64.07413680842573,-43.296214662382404,2020-04-14
1721,2020-04-15,13673.1875,2247.95,152.85,6491.0,0.849772,0.9548,,5.2573,803.578305,328.7734619165127,0.00320612493207449,2.576372438534659,2.85523392,-0.27886148146534095,-8.365844443960228,1.1082380316193519,0.2267403185631122,62.53656095648198,-39.29949500242892,2020-04-15
1722,2020-04-16,13635.375,2270.285,172.58,6469.0,0.849772,0.9548,,5.2371,903.818718,332.0400627180898,0.0031765703942383365,2.871043781357248,2.85523392,0.015809861357248156,0.4742958407174447,0.9944933402061273,0.22899314670213092,63.40151280634126,700.0695224647736,2020-04-16
1723,2020-04-17,13552.5625,2242.993,170.98,6445.0,0.849772,0.9548,,5.2567,898.790566,328.04847690762904,0.0032075948481832504,2.882955989097308,2.85523392,0.027722069097308122,0.8316620729192437,0.9903841511274724,0.22624032890181311,62.40578250758632,394.44924517975863,2020-04-17
1724,2020-04-18,13552.125,2255.732,187.81,6444.0,0.849772,0.9548,,5.2567,987.2608270000001,329.9116167156116,0.0031898722823634294,3.149235947510497,2.85523392,0.2940020275104973,8.820060825314918,0.9066433787716323,0.22752525290731834,62.760213958493274,37.404687252123594,2020-04-18
1725,2020-04-19,13654.5,2192.808,180.34,6487.0,0.849772,0.9548,,5.2567,947.993278,320.70868012109895,0.0032842803755706645,3.1134757191083056,2.85523392,0.2582417991083057,7.747253973249171,0.9170567486608613,0.22117840008351652,61.00950788918883,41.39643301077877,2020-04-19
1726,2020-04-20,13675.4375,2184.859,170.6,6496.0,0.849772,0.9548,,5.2831,901.29686,319.5461007715697,0.0032967098538538558,2.9713142396095393,2.85523392,0.11608031960953946,3.482409588286184,0.9609330046408038,0.22037662122177218,60.48458306137867,91.76005655579117,2020-04-20
1727,2020-04-21,13579.3125,2232.085,171.0,6437.0,0.849772,0.9548,,5.2831,903.4101,326.45312962562303,0.0032336459919748593,2.921308448974607,2.85523392,0.0660745289746072,1.9822358692382158,0.9773818718123382,0.2251400893969814,61.791964873960936,164.68934635467008,2020-04-21
1728,2020-04-22,13723.5625,2204.263,183.04,6481.0,0.849772,0.9548,,5.3841,985.505664,322.384028774874,0.003286777919120313,3.2391382556032027,2.85523392,0.3839043356032028,11.517130068096083,0.8814794845699753,0.222333812948189,59.87705071875968,27.991698180774986,2020-04-22
1729,2020-04-23,13644.375,2262.509,185.68,6454.0,0.849772,0.9548,,5.4461,1011.2318480000001,330.90278544774895,0.003197004877614101,3.2329131504547215,2.85523392,0.3776792304547216,11.330376913641649,0.8831768090022463,0.2282088175501717,60.75958675891903,29.204923010932287,2020-04-23
1730,2020-04-24,13624.1875,2228.822,187.7,6476.0,0.849772,0.9548,,5.6504,1060.58008,325.9759002360754,0.0032295150616125866,3.425159342406282,2.85523392,0.569925422406282,17.09776267218846,0.8336061580113551,0.22481096568005202,57.69076529733743,19.065412620700013,2020-04-24
1731,2020-04-25,13597.875,2216.5,194.39,6418.0,0.849772,0.9548,,5.6504,1098.381256,324.1737486767724,0.0032704877333987,3.5922424243430573,2.85523392,0.7370085043430574,22.110255130291723,0.7948333054170641,0.22356810253570508,57.37182299957036,14.661691905700557,2020-04-25
1732,2020-04-26,13608.625,2226.632,197.78,6458.0,0.849772,0.9548,,5.6504,1117.536112,325.65560223941304,0.003237998835952303,3.6185806297906624,2.85523392,0.7633467097906625,22.900401293719877,0.7890480307371726,0.22459007050994004,57.634079399584635,14.220519460011369,2020-04-26
1733,2020-04-27,13628.875,2177.22,196.78,6453.0,0.849772,0.9548,,5.6352,1108.894656,318.4288604078693,0.0033189824542671385,3.680401906894594,2.85523392,0.825167986894594,24.75503960683782,0.7757940551685986,0.21960611062611676,56.507108959374875,12.86319333215339,2020-04-27
1734,2020-04-28,13575.6875,2178.618,196.86,6420.0,0.849772,0.9548,,5.5677,1096.057422,318.63332460847846,0.0033208911834985365,3.6398874293279353,2.85523392,0.7846535093279354,23.539605279838064,0.7844291823407261,0.2197471204196403,57.228896062732986,13.536052147883359,2020-04-28
1735,2020-04-29,13747.5625,2237.997,215.55,6526.0,0.849772,0.9548,,5.4285,1170.113175,327.3177879618184,0.003220535284560514,3.7683907670166317,2.85523392,0.9131568470166318,27.394705410498954,0.7576798948216398,0.22573640549090923,60.29617536369502,11.948213461582787,2020-04-29
1736,2020-04-30,13638.4375,2276.654,206.27,6377.0,0.849772,0.9548,,5.4264,1119.3035280000001,332.97155949468464,0.003214105267609853,3.597559365399093,2.85523392,0.7423254453990933,22.2697633619728,0.793658597398366,0.2296355582721963,61.36141078701987,14.951733167639185,2020-04-30
1737,2020-05-01,13794.75,2318.62,211.98,6475.0,0.849772,0.9548,,5.4264,1150.288272,339.1092881375763,0.0031437891604342337,3.6162638008882255,2.85523392,0.7610298808882257,22.83089642664677,0.7895535495222163,0.23386847457763885,62.49249744537378,14.853086878436779,2020-05-01
1738,2020-05-02,13642.625,2330.873,214.15,6471.0,0.849772,0.9548,,5.4264,1162.06356,340.90134811616264,0.003094687915754609,3.5962240564707812,2.85523392,0.7409901364707814,22.22970409412344,0.7939532896629458,0.23510437801114664,62.82274585658312,15.33539747865029,2020-05-02
1739,2020-05-03,13566.1875,2279.571,210.06,6421.0,0.849772,0.9548,,5.4264,1139.869584,333.39818472585546,0.0031711073943890633,3.6146488664615855,2.85523392,0.7594149464615856,22.782448393847567,0.789906302239259,0.22992978256955549,61.44003109351604,14.633992754522826,2020-05-03
1740,2020-05-04,13729.5625,2338.904,206.94,6541.0,0.849772,0.9548,,5.5811,1154.952834,342.0759203587176,0.0030704998541051442,3.546282508295323,2.85523392,0.691048588295323,20.73145764885969,0.8051343662895301,0.23591442783359837,61.29184575777492,16.50033133958302,2020-05-04
1741,2020-05-05,13619.375,2353.754,205.48,6506.0,0.849772,0.9548,,5.5348,1137.2907039999998,344.24780403471584,0.003042923095195554,3.46068814915281,2.85523392,0.60545422915281,18.1636268745843,0.8250480242488687,0.2374122786446316,62.196972615942016,18.95259170493142,2020-05-05
1742,2020-05-06,13452.5,2303.112,199.1,6386.0,0.849772,0.9548,,5.667,1128.2997,336.8411688077864,0.0031294495651329546,3.5309570055046433,2.85523392,0.6757230855046434,20.271692565139304,0.8086289115242089,0.23230425435019753,59.43906278591608,16.616331750563507,2020-05-06
1743,2020-05-07,13636.3125,2243.523,212.37,6455.0,0.849772,0.9548,,5.8359,1239.370083,328.12599194791716,0.0032216555192952335,3.9928234683463417,2.85523392,1.1375895483463419,34.12768645039026,0.7150914491049405,0.2262937875502877,56.22543085863657,9.614656780936434,2020-05-07
1744,2020-05-08,13751.0,2274.345,211.54,6486.0,0.849772,0.9548,,5.7647,1219.464638,332.63385717765567,0.003189406843668437,3.889368862048853,2.85523392,1.034134942048853,31.02404826146559,0.7341124026215172,0.22940266012252114,57.701850430665196,10.721806979355888,2020-05-08
1745,2020-05-09,13525.0625,2296.034,210.1,6398.0,0.849772,0.9548,,5.7647,1211.16347,335.8059773829571,0.00315010955829835,3.8152976235087968,2.85523392,0.9600637035087969,28.801911105263905,0.7483646629313653,0.23159032922962558,58.25211674206066,11.659156094040732,2020-05-09
1746,2020-05-10,13725.5,2238.801,187.84,6493.0,0.849772,0.9548,,5.7647,1082.8412480000002,327.4353768153876,0.003230548068413046,3.4981707021243724,2.85523392,0.6429367821243726,19.288103463731176,0.8162077162975697,0.22581750125199146,56.80007230478387,16.976027603288635,2020-05-10
1747,2020-05-11,13620.875,2266.229,185.88,6435.0,0.849772,0.9548,,5.7948,1077.137424,331.446853277696,0.0031956675435441265,3.442173105813528,2.85523392,0.5869391858135282,17.60817557440585,0.8294858603066071,0.2285840367432386,57.19728951433975,18.823463673287456,2020-05-11
1748,2020-05-12,13577.375,2267.37,189.9,6398.0,0.849772,0.9548,,5.7717,1096.04583,331.613729996505,0.003202271201553765,3.5098359969920936,2.85523392,0.6546020769920937,19.638062309762812,0.8134949674135534,0.22869912413552068,57.455122407004005,16.886275476967374,2020-05-12
1749,2020-05-13,13680.9375,2249.315,199.85,6484.0,0.849772,0.9548,,5.9016,1179.43476,328.973099708953,0.0032094565583441047,3.7853446256210055,2.85523392,0.9301107056210056,27.903321168630168,0.7542863866804688,0.22687799979927792,55.74303573758861,11.789747095725486,2020-05-13
1750,2020-05-14,13693.1875,2283.144,203.32,6455.0,0.849772,0.9548,,5.9366,1207.029512,333.920753101232,0.0031789517265689666,3.8370885511920974,2.85523392,0.9818546311920975,29.455638935762924,0.7441146801558548,0.23029017455257378,56.2478107167793,11.33639483527921,2020-05-14
1751,2020-05-15,13588.5,2328.704,194.65,6423.0,0.849772,0.9548,,5.8223,1133.3106950000001,340.5841214701532,0.0031083379868041593,3.5227126841199228,2.85523392,0.6674787641199229,20.024362923597685,0.810521372597641,0.23488560101389877,58.49649132991313,17.00848724973878,2020-05-15
1752,2020-05-16,13536.6875,2276.287,200.51,6402.0,0.849772,0.9548,,5.8223,1167.429373,332.9178839856549,0.0031781811217715603,3.710301994270209,2.85523392,0.8550680742702093,25.65204222810628,0.7695421893984143,0.22959854067976201,57.17978874081632,12.978221422888716,2020-05-16
1753,2020-05-17,13685.75,2326.028,206.98,6471.0,0.849772,0.9548,,5.8223,1205.099654,340.1927436440945,0.0031109368310456255,3.74898889870894,2.85523392,0.89375497870894,26.8126493612682,0.7616010602174023,0.2346156852717893,58.429270845558364,12.687770576506875,2020-05-17
1754,2020-05-18,13537.5625,2271.761,214.73,6406.0,0.849772,0.9548,,5.7369,1231.884537,332.2559347925527,0.003182730230090401,3.920756155890817,2.85523392,1.0655222358908172,31.965667076724515,0.7282355256166844,0.22914202399486394,57.91558765056959,10.394149885721658,2020-05-18
1755,2020-05-19,13519.3125,2243.005,214.63,6386.0,0.849772,0.9548,,5.721,1227.89823,328.050231965145,0.0032292701593113647,3.9652151128102426,2.85523392,1.1099811928102428,33.299435784307285,0.720070371661735,0.2262415392863069,57.34141443194284,9.851525235744148,2020-05-19
1756,2020-05-20,13627.8125,2298.306,209.85,6455.0,0.849772,0.9548,,5.6962,1195.34757,336.1382682726452,0.0031429030223744294,3.7568614905409294,2.85523392,0.9016275705409296,27.048827116227887,0.7600051072388326,0.23181949536044494,59.01096665718289,12.427092192510623,2020-05-20
1757,2020-05-21,13635.125,2237.936,198.56,6455.0,0.849772,0.9548,,5.6013,1112.194128,327.3088664194456,0.003229417117945144,3.591738755441273,2.85523392,0.7365048354412731,22.095145063238192,0.7949447647534188,0.22573025270306596,58.434446721197865,14.813610206344412,2020-05-21
1758,2020-05-22,13488.4375,2258.238,207.28,6353.0,0.849772,0.9548,,5.5802,1156.663856,330.27813122686086,0.0032167847845449085,3.7207386928138426,2.85523392,0.8655047728138427,25.965143184415282,0.767383618074158,0.2277780215357661,59.18750783607413,12.720058151849491,2020-05-22
1759,2020-05-23,13812.5,2273.519,206.7,6513.0,0.849772,0.9548,,5.5802,1153.42734,332.51305071864056,0.003191549269740705,3.681220184675964,2.85523392,0.8259862646759641,24.779587940278923,0.7756216082606667,0.2293193453232004,59.58801668733031,13.418828897398434,2020-05-23
1760,2020-05-24,13558.625,2304.28,199.78,6411.0,0.849772,0.9548,,5.5802,1114.812356,337.01199440600635,0.003140245127784386,3.5007840693228323,2.85523392,0.6455501493228324,19.36650447968497,0.8155984098020352,0.2324220651075906,60.39425009963915,17.40179776683626,2020-05-24
1761,2020-05-25,13469.8125,2262.0,204.1,6363.0,0.849772,0.9548,,5.4766,1117.77406,330.8283417581137,0.003201960388536012,3.5790682634530757,2.85523392,0.7238343434530758,21.715030303592275,0.7977590003397358,0.2281574770745612,60.40761453422081,15.234993326414351,2020-05-25
1762,2020-05-26,13677.25,2240.724,201.03,6478.0,0.849772,0.9548,,5.3701,1079.551203,327.7166247823199,0.003223876556561674,3.4803398149596525,2.85523392,0.6251058949596526,18.75317684878958,0.8203894078754205,0.2260114653671172,61.0261680010279,17.475259121415064,2020-05-26
1763,2020-05-27,13606.4375,2295.608,208.34,6444.0,0.849772,0.9548,,5.2986,1103.9103240000002,335.74367284114055,0.003147024313360179,3.474032629397313,2.85523392,0.6187987093973133,18.563961281919397,0.8218788435776251,0.23154736058009695,63.364600619246694,18.085777477253323,2020-05-27
1764,2020-05-28,13520.8125,2259.74,220.3,6413.0,0.849772,0.9548,,5.3399,1176.3799700000002,330.4978059259416,0.00319221405592571,3.7552566753434653,2.85523392,0.9000227553434654,27.000682660303962,0.7603298966877818,0.22792952132823557,61.89213392122354,12.240349997218217,2020-05-28
1765,2020-05-29,13603.0625,2275.065,220.56,6434.0,0.849772,0.9548,,5.4257,1196.692392,332.7391606286132,0.0031795873177035364,3.804987952795509,2.85523392,0.949754032795509,28.49262098386527,0.7503923679711709,0.22947528319214702,61.32649439309457,11.678081873093946,2020-05-29
1766,2020-05-30,13633.125,2300.422,243.57,6440.0,0.849772,0.9548,,5.4257,1321.5377489999998,336.4477434146258,0.003148552689800566,4.1609312342869345,2.85523392,1.3056973142869346,39.17091942860804,0.6862006986494469,0.23203292649284538,62.010015926908196,8.589222523301432,2020-05-30
1767,2020-05-31,13683.375,2328.437,231.73,6475.0,0.849772,0.9548,,5.4257,1257.2974609999999,340.5450714404231,0.0031052594565055503,3.904234830410668,2.85523392,1.0490009104106681,31.470027312320042,0.7313171579127763,0.23485866995891247,62.765186324423226,10.821251219794933,2020-05-31
1768,2020-06-01,13575.4375,2299.27,248.21,6401.0,0.849772,0.9548,,5.3633,1331.224693,336.2792578930938,0.0031559125685073825,4.201228740146082,2.85523392,1.3459948201460818,40.379844604382455,0.6796187726500034,0.231916729581444,62.70006486549211,8.32789876206203,2020-06-01
1769,2020-06-02,13700.8125,2308.87,237.81,6458.0,0.849772,0.9548,,5.2595,1250.761695,337.6833039058603,0.003143820415044906,3.9321701510971696,2.85523392,1.0769362310971697,32.30808693291509,0.7261216606314255,0.2328850371764554,64.20444983474862,10.451974597166032,2020-06-02
1770,2020-06-03,13532.3125,2357.415,244.56,6401.0,0.849772,0.9548,,5.051,1235.27256,344.78324283187607,0.0030682947500182854,3.7901803106896477,2.85523392,0.9349463906896478,28.048391720689434,0.753324033673868,0.2377815467806042,68.26039256224036,12.292442513827002,2020-06-03
1771,2020-06-04,13540.375,2367.81,243.35,6427.0,0.849772,0.9548,,5.1035,1241.936725,346.30356140507484,0.003044279129943641,3.780802052628055,2.85523392,0.9255681326280549,27.76704397884165,0.7551926496694827,0.23883004234832747,67.85609119331338,12.4717475028655,2020-06-04
1772,2020-06-05,13735.3125,2316.215,240.08,6484.0,0.849772,0.9548,,4.9769,1194.8541519999999,338.7575453604197,0.0031291443442178052,3.7388711118959614,2.85523392,0.8836371918959616,26.50911575687885,0.7636620344882994,0.2336258933520136,68.06597387136968,12.778907771471614,2020-06-05
1773,2020-06-06,13592.9375,2340.879,242.08,6435.0,0.849772,0.9548,,4.9769,1204.807952,342.3647735748857,0.003087413022070901,3.7197397600993725,2.85523392,0.8645058400993726,25.935175202981178,0.7675896982437617,0.23611363694819704,68.79076806343019,13.200788924515605,2020-06-06
1774,2020-06-07,13641.75,2366.153,244.75,6466.0,0.849772,0.9548,,4.9769,1218.0962749999999,346.0612172130796,0.0030507069465718975,3.716054767735852,2.85523392,0.8608208477358521,25.824625432075564,0.7683508716798757,0.2386629084228135,69.53348815790545,13.400435104985224,2020-06-07
1775,2020-06-08,13560.25,2333.228,246.47,6411.0,0.849772,0.9548,,4.9325,1215.713275,341.24577815366945,0.0031016562794085323,3.770724713364062,2.85523392,0.9154907933640621,27.464723800921863,0.7572109175407545,0.23534191596804788,69.1831278568007,12.424875656030279,2020-06-08
1776,2020-06-09,13712.0625,2285.532,244.0,6480.0,0.849772,0.9548,,4.9051,1196.8444,334.2700095469077,0.0031677390646904094,3.7912907602359542,2.85523392,0.9360568402359544,28.08170520707863,0.7531033889424777,0.23053104106683292,68.14744032678391,11.903479759578396,2020-06-09
1777,2020-06-10,13454.625,2277.162,248.01,6372.0,0.849772,0.9548,,4.8888,1212.471288,333.04585692952685,0.003172567209326971,3.846646650559238,2.85523392,0.991412730559238,29.742381916777138,0.7422657133284901,0.22968679788243232,68.12425481294528,11.19768611207503,2020-06-10
1778,2020-06-11,13602.0625,2281.666,230.21,6458.0,0.849772,0.9548,,4.8888,1125.450648,333.7045885171832,0.0031583741968062243,3.5545942864220446,2.85523392,0.6993603664220447,20.98081099266134,0.8032517046759783,0.23014109552909187,68.25899781483865,15.905228288549297,2020-06-11
1779,2020-06-12,13695.5,2275.795,237.54,6506.0,0.849772,0.9548,,5.0367,1196.417718,332.84592662750066,0.0031647515612261493,3.7863648409191266,2.85523392,0.9311309209191267,27.9339276275738,0.7540831483388964,0.22954891491551768,66.08412782724814,11.915471789901318,2020-06-12
1780,2020-06-13,13643.625,2291.641,238.21,6488.0,0.849772,0.9548,,5.0367,1199.792307,335.1634800773234,0.003139650296019197,3.766928271834105,2.85523392,0.9116943518341052,27.350830555023155,0.7579740610802223,0.23114722763953338,66.54426113870657,12.254234086349108,2020-06-13
1781,2020-06-14,13669.5625,2300.612,231.61,6526.0,0.849772,0.9548,,5.0367,1166.550087,336.47553182529515,0.0031151078930568453,3.63392938365985,2.85523392,0.77869546365985,23.360863909795498,0.785715301138956,0.23205209091399664,66.8047594308367,14.403385642095488,2020-06-14
1782,2020-06-15,13626.0625,2302.546,230.98,6462.0,0.849772,0.9548,,5.1877,1198.254946,336.75838859495036,0.0031333148436072846,3.7545100087276455,2.85523392,0.8992760887276456,26.97828266182937,0.7604811049545188,0.23224716454824162,64.91477699075705,12.482573216990497,2020-06-15
1783,2020-06-16,13535.375,2353.433,235.35,6435.0,0.849772,0.9548,,5.1279,1206.851265,344.200856246164,0.003057939091204538,3.690477660513147,2.85523392,0.835243740513147,25.05731221539441,0.7736759798196395,0.23737990085942343,67.12316079606934,13.736543380526584,2020-06-16
1784,2020-06-17,13496.0,2301.87,233.76,6416.0,0.849772,0.9548,,5.2492,1227.052992,336.65952035488476,0.003126574992096581,3.836473198764486,2.85523392,0.9812392787644861,29.437178362934585,0.7442340326838491,0.23217897955509292,64.13539593745423,11.436541784140049,2020-06-17
1785,2020-06-18,13621.0,2296.669,231.24,6450.0,0.849772,0.9548,,5.3462,1236.255288,335.8988491765099,0.003146007823443633,3.8892688078215616,2.85523392,1.0340348878215617,31.02104663464685,0.7341312881891698,0.2316543787424206,62.829458152801976,10.82809529712484,2020-06-18
1786,2020-06-19,13721.0,2330.632,228.71,6503.0,0.849772,0.9548,,5.346,1222.6836600000001,340.8661007110505,0.0030974708904096017,3.787227045029471,2.85523392,0.9319931250294711,27.95979375088413,0.7539114729726434,0.23508006945589688,63.7609615995231,12.191295248745236,2020-06-19
1787,2020-06-20,13629.0625,2358.639,228.89,6463.0,0.849772,0.9548,,5.346,1223.6459399999999,344.96225869850383,0.0030589986146205787,3.7431312352460955,2.85523392,0.8878973152460956,26.636919457382866,0.7627928973247127,0.23790500599896816,64.52717147371938,12.950531282358622,2020-06-20
1788,2020-06-21,13677.875,2346.555,227.83,6505.0,0.849772,0.9548,,5.346,1217.97918,343.1949157799339,0.0030658402392041806,3.7341295805569117,2.85523392,0.8788956605569118,26.366869816707354,0.7646317189598352,0.23668614881374753,64.19657983163746,13.016141778136616,2020-06-21
1789,2020-06-22,13586.3125,2319.236,243.3,6455.0,0.849772,0.9548,,5.222,1270.5126000000002,339.19938109006216,0.003105055289455287,3.9450118689495897,2.85523392,1.0897779489495898,32.693338468487696,0.7237580050070275,0.23393060764831874,64.9558370528652,10.375183354768376,2020-06-22
1790,2020-06-23,13646.5,2350.415,243.16,6442.0,0.849772,0.9548,,5.1699,1257.1128840000001,343.75945928090044,0.0030836489949775977,3.87649488131999,2.85523392,1.0212609613199901,30.637828839599702,0.7365504166557189,0.2370754891592417,66.492477471692,11.220098561180937,2020-06-23
1791,2020-06-24,13678.5625,2362.403,234.56,6483.0,0.849772,0.9548,,5.2429,1229.774624,345.5127617393427,0.0030557609767080506,3.7578973061650154,2.85523392,0.9026633861650155,27.079901584950466,0.7597956216940384,0.2382846632685122,65.90107797961866,12.759010982940937,2020-06-24
1792,2020-06-25,13617.0625,2405.277,232.35,6450.0,0.849772,0.9548,,5.3281,1237.984035,351.78328973427523,0.0030030844564235314,3.717770612808985,2.85523392,0.8625366928089853,25.876100784269557,0.7679962583390022,0.2426091653339829,66.02415302533271,13.594911098357183,2020-06-25
1793,2020-06-26,13601.5,2406.899,229.46,6448.0,0.849772,0.9548,,5.4623,1253.3793580000001,352.02051500851553,0.002998560660454323,3.758334035524296,2.85523392,0.9031001155242961,27.093003465728884,0.7597073312302557,0.24277276897139002,64.44547443540552,12.993041375194949,2020-06-26
1794,2020-06-27,13450.625,2387.371,220.81,6365.0,0.849772,0.9548,,5.4623,1206.130463,349.1644514108797,0.0030285383062560022,3.652812309537788,2.85523392,0.7975783895377879,23.927351686133637,0.7816536076996766,0.2408030699385377,63.922606120293594,14.592691075512015,2020-06-27
1795,2020-06-28,13740.875,2341.417,224.99,6522.0,0.849772,0.9548,,5.4623,1228.962877,342.44345865351784,0.0030786743654719036,3.7835765055365,2.85523392,0.9283425855365,27.850277566095,0.7546388756304893,0.2361679025196675,62.69217337998972,12.295872378320905,2020-06-28
1796,2020-06-29,13543.0625,2397.435,227.86,6393.0,0.849772,0.9548,,5.441,1239.78626,350.6363596475965,0.0030232514190531275,3.74818556986757,2.85523392,0.89295164986757,26.788549496027102,0.7617642901551644,0.24181817906730796,64.44336696335169,13.08903864688896,2020-06-29
1797,2020-06-30,13712.375,2358.195,225.58,6479.0,0.849772,0.9548,,5.4754,1235.140732,344.8973215704134,0.0030706754433283915,3.792716314807054,2.85523392,0.9374823948070543,28.12447184421163,0.7528203226940409,0.2378602217726989,62.990342544912416,12.263246167995066,2020-06-30
1798,2020-07-01,13563.0,2337.925,231.05,6409.0,0.849772,0.9548,,5.3646,1239.4908300000002,341.93273691637404,0.0030970188134653827,3.838726419627823,2.85523392,0.9834924996278231,29.504774988834694,0.7437971889324752,0.2358156806319821,63.73871992625247,11.58906438180835,2020-07-01
1799,2020-07-02,13565.375,2358.316,226.49,6442.0,0.849772,0.9548,,5.3022,1200.895278,344.9150184003659,0.0030550478323489528,3.668792515931993,2.85523392,0.8135585959319931,24.40675787795979,0.7782489491027206,0.23787242648301096,65.0513029309279,14.131947394448362,2020-07-02
1800,2020-07-03,13665.8125,2382.837,225.15,6475.0,0.849772,0.9548,,5.3368,1201.58052,348.50133217943346,0.003030472018232742,3.6413561435135473,2.85523392,0.7861222235135474,23.583666705406422,0.7841127886065499,0.24034574633064376,65.30155377369087,14.777232757429594,2020-07-03
1801,2020-07-04,13535.375,2408.139,229.34,6427.0,0.849772,0.9548,,5.3368,1223.941712,352.20187095183127,0.0029921913959355347,3.6622678597730083,2.85523392,0.8070339397730084,24.211018193190252,0.7796354688750076,0.2428978420357457,65.99495408331421,14.547173032602728,2020-07-04
1802,2020-07-05,13612.5625,2377.38,228.03,6494.0,0.849772,0.9548,,5.3368,1216.9505040000001,347.7032197740515,0.0030167403074252003,3.671223637558213,2.85523392,0.8159897175582129,24.479691526746386,0.7777335847344511,0.23979532398210449,65.15200490444676,14.203741881067117,2020-07-05
1803,2020-07-06,13623.1875,2389.479,241.76,6457.0,0.849772,0.9548,,5.3079,1283.237904,349.4727565145163,0.0030210203998815586,3.876687885885253,2.85523392,1.0214539658852533,30.643618976557597,0.7365137467980605,0.24101569414794224,65.84011690395755,11.404421807419787,2020-07-06
1804,2020-07-07,13692.0625,2349.911,239.35,6492.0,0.849772,0.9548,,5.3312,1276.02272,343.68574686523027,0.0030707741492936756,3.918377582487402,2.85523392,1.063143662487402,31.89430987462206,0.7286775865503716,0.23702465301050363,64.46686428294386,10.77576997954413,2020-07-07
1805,2020-07-08,13693.25,2428.375,247.11,6506.0,0.849772,0.9548,,5.3476,1321.445436,355.16148294290866,0.002965416184443609,3.9186356827735414,2.85523392,1.0634017627735415,31.902052883206245,0.7286295923225798,0.24493895375373012,66.41511761218278,11.132872365397883,2020-07-08
1806,2020-07-09,13614.6875,2403.29,242.08,6430.0,0.849772,0.9548,,5.2972,1282.346176,351.49268146059114,0.0030143900908466284,3.8654916059694666,2.85523392,1.0102576859694667,30.307730579084,0.7386470366642812,0.24240874583489044,66.35442903054276,11.597459616562766,2020-07-09
1807,2020-07-10,13495.5625,2391.924,241.21,6406.0,0.849772,0.9548,,5.3434,1288.881514,349.83034948339275,0.003013461230540613,3.883994473199488,2.85523392,1.0287605531994881,30.862816595984643,0.7351282139307387,0.24126230998854672,65.46961662675315,11.335010477588972,2020-07-10
1808,2020-07-11,13749.875,2396.733,239.25,6533.0,0.849772,0.9548,,5.3434,1278.40845,350.53368878291303,0.0030045218355491616,3.8410061027755584,2.85523392,0.9857721827755586,29.573165483266756,0.743355736388123,0.24174737157442278,65.60124429818337,11.853100033584631,2020-07-11
